frames_z,transf_z_angle_deg,angles_2
4779,85.25476233054272,79.51355416243274
4780,75.06704756694111,83.00254114602079
4781,79.79979823090692,77.14944087721678
4782,77.33072835409583,72.43257896495106
4783,86.84195641186983,80.58391090195666
4784,67.99626049675929,82.76020591998142
4785,71.83428895332229,83.09198710000113
4786,83.2721427673634,89.60012106091007
4787,78.60797775317403,74.12341000128939
4788,85.38684476112073,89.2904879624279
4789,81.012783644548,87.66045260342301
4790,75.69847926641162,81.89877853728818
4791,86.48339577362857,85.36243080429664
4792,85.8102015683292,82.57003224237057
4793,88.92432802097458,75.98099894074896
4794,89.33458569362799,86.4365113903326
4795,89.24366476218292,80.70350801908305
4796,79.75500120587563,83.77405045033628
4797,71.57241479015751,83.45091073376662
4798,79.18777599805054,85.47410140432358
4799,86.91498953506972,86.06385159377129
4800,88.13432008119939,72.32805897709946
4801,74.588084009011,66.54782282858643
4802,42.919844670453706,70.15935785472438
4803,39.65550161628245,69.77389577450334
4804,39.72571051375353,68.38535355850738
4805,37.740539085679785,72.3312184513043
4806,40.828247620486856,77.55698998822658
4807,53.876742515797005,77.05011075041497
4808,36.86599572451094,72.87757080037088
4809,48.948261413818265,80.76279774656476
4810,41.60456536270628,78.32973943217957
4811,71.94402078367831,68.45605106930269
4812,63.40851604445514,67.71058750245824
4813,45.298904701090464,85.1141586504228
4814,53.41006987297981,85.11345557406179
4815,53.366971342313,75.72771081839787
4816,50.78708921278694,82.32123363147598
4817,60.61265683563715,60.48925581851826
4818,81.28996135183041,80.4441815095068
4819,72.01936750091556,82.92649581998877
4820,71.21295766093489,80.94440705960716
4821,83.93600004599953,71.66640337069934
4822,75.95884814260353,78.28328714746716
4823,67.7362050471762,81.56462451418744
4824,73.64581068861636,84.67264638045512
4825,74.55373053464186,85.11436901621074
4826,73.21207346017759,72.20006155498747
4827,73.33948424342947,81.49362710757941
4828,73.28538112702792,73.24180435315311
4829,78.33055015086917,78.95958232228237
4830,84.476570624682,67.10271208094957
4831,73.83576995194892,64.08101621805429
4832,71.60536150529934,73.92530766814602
4833,70.65273134051434,69.80695005623622
4834,68.56799668082543,65.84295769331922
4835,72.2067219482115,75.18181736177799
4836,62.52815830411331,66.64759952613946
4837,84.48856168586211,62.06668912639672
4838,72.39411129453153,78.92958756935684
4839,84.00465841916748,58.58130178312906
4840,87.82616887637136,68.41058210226807
4841,81.81216275455681,63.88971076719336
4842,80.90230358102215,59.24636608340831
4843,86.02370605742777,65.52366278121912
4844,80.459513286652,65.18142048692384
4845,82.20965390786479,62.736385435849954
4846,82.2187357709955,72.0539041906316
4847,87.14657391862526,73.6338524141116
4848,87.83078732575947,61.65927099498717
4849,89.58673193862732,60.96245851154694
4850,83.49298602475615,76.39313262232326
4851,80.04001081279681,66.63127415648493
4852,84.93669541595835,89.4248471645247
4853,80.7245463447104,88.44581491052669
4854,74.03137179415025,76.33194214472135
4855,76.77263337192836,81.79152727897595
4856,74.63608778439475,83.65519247550623
4857,65.40395834240864,83.67632216551536
4858,56.73082252216872,81.11328760341345
4859,76.12652953288988,81.41725287025457
4860,63.45277637655388,77.99592585166351
4861,76.78505337162328,89.53180410485058
4862,81.28937859573175,75.37626257229536
4863,77.78525468893547,81.81903930456104
4864,81.89134609478941,74.16251181640693
4865,88.42955275317502,77.54320174554616
4866,88.90766244917256,74.24089680091619
4867,89.91666847325453,84.17019061716412
4868,88.91730457026227,84.68338362036363
4869,84.91645417834751,82.58403795373643
4870,83.93596919268944,82.58292385003296
4871,80.20876612588039,77.51564142363165
4872,77.87024622168478,78.15236185708913
4873,87.04934520598513,77.81973079926887
4874,86.487810927584,88.47190660013528
4875,83.68813945567709,73.12609465030904
4876,89.57955590178423,78.56352075180278
4877,86.51187237557407,66.38388321657726
4878,78.14560695738,58.979929779873096
4879,81.63818384796939,49.5443317795474
4880,81.68242948889849,63.82037272622441
4881,89.58009998044724,67.4971466803356
4882,85.53632003656045,76.13406257572792
4883,84.20693732830567,56.52025355696197
4884,85.94898222309448,62.71420394871078
4885,84.32241221591258,53.36789566680993
4886,85.6926470579738,53.59639700011537
4887,89.08242398201436,64.89771025703615
4888,88.00879345604822,65.48386516752348
4889,89.08402711081719,66.57909835575593
4890,84.42109291476221,59.05580193399497
4891,88.91541221607629,58.35343164573797
4892,84.28734811189942,56.539483010572006
4893,86.40417466216314,61.535951493767485
4894,89.33021714603437,61.59923552728765
4895,89.0040736815236,60.02449345068961
4896,89.83343432603597,63.83282739180568
4897,83.70273061866128,58.145159320455456
4898,83.16683295421733,59.66854112260981
4899,84.6775140426052,66.62217780128886
4900,83.5803341343641,65.66636661543025
4901,88.41565302275933,69.94839881995162
4902,81.83616721891698,64.10098118934917
4903,87.72404671740418,62.85073649116597
4904,86.8311806612453,63.08851812604628
4905,81.24970444899664,56.883787901423126
4906,83.53747213309065,67.57662367957316
4907,72.40974954206554,55.63560985668951
4908,71.66056957343167,67.94742491448841
4909,71.78406969896251,59.45710014198864
4910,71.2003496937303,57.53200997123512
4911,70.91901427073162,69.7752806070682
4912,62.322081805421696,64.43211163775345
4913,63.49794614534752,74.59455666215743
4914,79.03306411959193,69.77807207176187
4915,62.36233977818026,67.1234653003685
4916,66.90393274069095,60.35604713344004
4917,60.43658152362865,59.00346229860792
4918,65.83805868024001,57.30813872611581
4919,74.10552396680437,57.96173529129633
4920,71.05030539362309,56.78325880085461
4921,60.78733614645997,59.22183981888338
4922,68.1042840934297,60.62373948135839
4923,58.97613264840404,52.01782522697272
4924,51.35754800342889,69.44964932004677
4925,48.56492011951301,68.40072040853276
4926,66.36311327487925,60.67941343029192
4927,64.05347439924233,55.44181917519
4928,67.4722262958185,52.42079141008895
4929,55.18259395679702,60.44348919929735
4930,75.10586849464624,62.68048329116067
4931,68.63502132339926,62.83919323694351
4932,68.4725126821433,56.84036087366312
4933,73.27790003461816,59.35844134589611
4934,66.75580170923783,63.12520586399159
4935,65.31571428913429,58.78455962385975
4936,60.33199972857847,63.54805126497897
4937,63.17633107545905,64.13542454723967
4938,73.77432553953422,43.89637813550583
4939,87.00405040941212,62.12050784126994
4940,85.02370641714566,49.06785902686064
4941,88.6507514237593,51.166585593469634
4942,86.24212622212889,51.09984579023941
4943,65.46321420391617,56.183007596129166
4944,62.592917564983246,60.53679429267371
4945,73.9177734160277,53.705796536063616
4946,81.20680853058101,57.76178225397951
4947,75.55471298623586,51.747868730682
4948,80.41961775431766,42.33854891548118
4949,81.1962986168063,53.32288744279358
4950,70.39135867617743,67.54495696706957
4951,80.59947619218919,64.07353394081902
4952,68.26459221347142,55.40099640997407
4953,75.04197143980682,57.747524615966846
4954,68.67437447546683,59.73878681396715
4955,71.68519618442753,59.78140808504708
4956,66.37147309263902,65.8919143890386
4957,83.5596972962859,65.202886161044
4958,83.77615020386726,69.06533514284617
4959,78.25734022794876,69.36710757960184
4960,81.10436768155202,63.74506649729891
4961,87.49523845821061,62.62520096814119
4962,84.1182794635451,67.66818580137358
4963,88.99935457148631,68.71208589179922
4964,84.40349292949331,70.97928731833385
4965,84.91739090730262,65.05923733075814
4966,83.14651154058258,68.26996270019745
4967,86.29651407141672,60.703900732979456
4968,83.02138578167568,57.11037163282877
4969,73.91515681774578,68.08781115788403
4970,78.77122705334837,61.76705022745185
4971,81.05090580666902,61.83462669101685
4972,83.64569603036344,60.569885833393215
4973,77.19437423532001,57.5423960276213
4974,89.33367916026896,62.781268952373935
4975,82.09924142477225,65.92083429148722
4976,84.5674804903284,60.40313968496656
4977,83.8847539688826,66.46792445825274
4978,81.64212857709555,59.351482876560176
4979,83.74128596989434,58.42152401945246
4980,89.01732393471768,52.32472454925739
4981,88.67042917452906,41.90478917736124
4982,82.28905522269689,65.68250289068408
4983,81.46403300263403,62.473828503691685
4984,76.68634480722406,58.36424233115802
4985,81.0483850205162,54.24128409668224
4986,79.81387038907513,63.445651057916606
4987,84.63969205488091,60.74334417708389
4988,71.94291318192704,65.77721412777453
4989,65.12256852255975,69.12191006473292
4990,68.26588059162151,87.43507885183605
4991,67.22175201898565,81.06745036888219
4992,70.71448523656424,83.84424943352069
4993,80.29808914437675,66.47962002024418
4994,74.23685097058626,70.8398760679663
4995,81.87314157846147,51.68926225936632
4996,68.50105572884792,75.42471103705968
4997,79.92228000973613,70.98674118290897
4998,89.74531381024215,64.00030935817506
4999,75.91834412646229,74.47728341515113
5000,89.25882726897161,71.80074556144947
5001,86.83249611941694,62.18600372177586
5002,86.32799250200522,70.78222074707624
5003,85.07381313280449,65.66853485365513
5004,88.75221814631749,63.154911871413375
5005,83.1329219469723,72.37344219814668
5006,84.44082957765605,83.32176324446091
5007,77.95880079711371,70.38543874150986
5008,86.41344657833957,56.726519745291775
5009,88.75010120213302,63.44612065069951
5010,80.20411217603144,64.95973972860729
5011,77.63154913192402,76.9702209885523
5012,84.60786471747332,74.06949853726569
5013,82.5304433056095,74.04340050364294
5014,80.31087420568524,74.22790009773752
5015,78.33697262310136,75.18728749309128
5016,84.05691855424274,82.19905887952892
5017,75.84312088182641,84.30480407872423
5018,75.70742765928377,83.90883280411688
5019,76.45626040121088,84.58880033527228
5020,78.41422728206707,82.89324964525427
5021,79.48029829791432,74.87251012211175
5022,76.97340933247924,78.8261542607182
5023,72.32570437275282,77.00484175568154
5024,76.09949912807535,79.78059184997912
5025,79.8934622553577,82.35218616087697
5026,78.56340133712314,80.766034526643
5027,74.47325907450846,79.70811649780022
5028,67.76804701662262,74.69949424796268
5029,70.00508200262911,75.22745702605884
5030,64.91781512987977,80.40937422386735
5031,68.3345204484223,73.19893474395207
5032,58.4093466168747,73.85688925463965
5033,72.38205889275258,80.64907976019192
5034,68.75831137894788,76.64076203751326
5035,73.90081395621925,79.93658802817455
5036,70.2214193447296,81.03630472572911
5037,70.52332938407257,78.86188102822572
5038,73.55942063203932,70.75817198664404
5039,75.16174938548254,67.73731428391031
5040,77.44459916315405,72.1313575929947
5041,65.03112678627068,83.03401925748781
5042,63.13900004305392,78.26011868281829
5043,69.75292259940382,85.74832762930507
5044,75.12771145914161,77.6458755760351
5045,70.50930589772832,86.97260000023113
5046,75.3472382624171,69.83105127764183
5047,70.63230286093707,70.58285363478139
5048,69.21147336132101,60.4321424667664
5049,77.27319337803377,66.55085672071692
5050,74.59610091381967,77.64723378772354
5051,73.97772185061866,74.7275692499661
5052,78.02021409435518,83.27057445156973
5053,80.77205086342293,82.40770470975298
5054,73.58115229648287,80.86323916726434
5055,80.64126488730103,67.25065114301377
5056,72.48433964479433,75.98522986273458
5057,76.59084256303981,80.53169183640347
5058,66.83866582863214,80.67838700787965
5059,63.798556805404566,87.03220986553688
5060,76.97685923486847,71.1473220068962
5061,78.64913526972842,68.55104855675798
5062,81.0681708557016,73.60545590430247
5063,84.57654527123957,77.55413097717474
5064,83.82626380841799,78.93621486444
5065,88.66081386438833,80.35855995649217
5066,89.17115113710643,82.52331862352362
5067,81.85404868993326,87.18183638720197
5068,78.33789472574293,79.39763842698089
5069,74.24786900352143,72.5964442388039
5070,77.09308091356075,76.49983771685483
5071,74.6078205526979,82.69150477471477
5072,73.57657106370122,85.33327485533592
5073,77.74825266972184,82.88516497908422
5074,86.06018052532225,86.11501699541412
5075,80.10919968333594,82.36030598194381
5076,79.9916853274269,80.1569251500248
5077,88.93797293484911,85.58464842048083
5078,84.20232605785492,89.7207902598793
5079,83.3617698898652,83.52441039319625
5080,84.70160873193079,86.33281291067229
5081,87.83754799279141,71.38345365790227
5082,75.17494734399963,82.92020639636027
5083,83.93425616367443,89.75966582910748
5084,85.14369269649136,79.46125262945809
5085,81.35914558676278,73.8342088336821
5086,80.91296261359173,76.9340238829341
5087,71.35960758962005,75.60095798981207
5088,77.37993708281988,86.8525770793682
5089,82.54396471037477,65.62349646397261
5090,69.62466004022126,80.4280783557236
5091,65.83699713830602,69.35258687383649
5092,56.96591737724115,69.73679550195895
5093,61.30367115656524,73.44218485246691
5094,65.20977141751095,61.13119245468045
5095,64.73745356681651,58.77222378233982
5096,66.42966853577867,62.23596953804489
5097,70.68353706423102,56.82237281909129
5098,65.87830450254306,77.05695352086784
5099,59.90014120659436,72.41948749615356
5100,60.1525416767031,80.25289322950525
5101,53.21341170539164,75.03142365868393
5102,48.83508268126801,79.27154944883088
5103,55.91406856955291,62.66532410378387
5104,56.26140631753927,67.79030067282194
5105,57.56056305612975,62.376658635660526
5106,47.16455181635534,59.74458300137653
5107,49.93159497303006,71.68335674835598
5108,46.479165983777285,72.99451730579229
5109,44.38115369102611,73.39056847321699
5110,47.78218907361885,65.14266337040128
5111,46.53100253267692,71.53704777846163
5112,50.33335934264828,71.19084260134932
5113,63.40071800260273,61.61228142102975
5114,70.15268296873725,69.92649000311822
5115,57.47839258056053,68.72816964432444
5116,50.98719832386458,70.25938228604265
5117,63.06986907182953,58.71601920608399
5118,62.02005391902794,55.93932555764032
5119,72.6772043982973,62.60525510786589
5120,70.60808106283177,68.35383602883317
5121,70.1159528035292,65.28285078740046
5122,63.93855618464425,65.30222966319701
5123,67.06353500140968,66.33987748183519
5124,75.4857917931191,60.40038446821054
5125,75.42118776628038,72.05289367390839
5126,78.85357173572781,62.99794049900858
5127,72.49461028603183,61.72341415814849
5128,84.4577081153718,65.18550472549835
5129,82.63049385474454,72.12399449615397
5130,78.75291175473994,80.2512187085398
5131,88.2569441824224,76.0386218394762
5132,82.62003562431445,71.79242849983714
5133,75.31091710725379,81.21441952741006
5134,64.63302212433808,72.35737561999721
5135,72.06348136715825,71.29336190750163
5136,52.85050832323978,73.13968572186468
5137,62.92152654748951,67.11973451432496
5138,76.6122015161521,74.56730695491473
5139,84.03702577795494,79.9408654743335
5140,86.82782978985439,70.60585471650681
5141,74.00839575323592,77.52742874079328
5142,87.16982731950468,66.87193977779106
5143,79.089030462107,62.48085448726791
5144,74.60952288525475,65.37263928199908
5145,69.60967166062815,63.51734097181633
5146,62.62180732904063,57.258971599179965
5147,84.77438258618416,54.63303005157114
5148,63.897492261489695,62.27191598644834
5149,74.89819138701164,57.75543503478679
5150,67.66258345370562,68.03863891901347
5151,68.02108771237725,65.81568611634539
5152,73.8885078961957,67.05140016579657
5153,89.58578834882252,60.9769178136164
5154,84.19935021057526,59.43371009228672
5155,79.1159365355843,67.08871850082058
5156,75.25704603172595,62.58613085667108
5157,87.09010389911231,47.72174051786546
5158,88.5072426881448,48.38049414355827
5159,88.23744574055362,53.48185885782914
5160,85.71783968529896,63.46785343882885
5161,86.51362448116619,47.86560478717704
5162,85.24824534137306,54.96679405126169
5163,74.57999406395196,51.9855303593542
5164,77.36015535289192,57.3168831149439
5165,74.21912845973766,50.56810126035556
5166,75.37341448004327,57.72391039943827
5167,84.67036384780573,51.69951125565717
5168,80.27442025856392,42.84164398690621
5169,82.53091654829352,43.031077534693424
5170,77.69984777703085,56.45497584939637
5171,77.49830924591532,57.95437458257316
5172,80.0357833823425,40.81017262318056
5173,69.20900356926234,62.44267501514547
5174,86.5135787817321,58.241837568672416
5175,89.2395237638067,56.68073003657476
5176,87.81652031889372,69.6400127367114
5177,83.14241728577886,54.979910019954666
5178,87.94086851748236,49.67766915032798
5179,79.61878084192494,51.985907474903655
5180,82.58390766062342,60.4446964323316
5181,82.64996447438001,58.53424432222175
5182,82.20075170037717,65.46112820370021
5183,89.83465453373896,59.16439263972749
5184,69.53729301458056,59.42141397668665
5185,69.94708484804025,71.19079389662338
5186,79.47875724259437,66.08788710344741
5187,81.6620382684728,66.70836166462996
5188,89.66468397446928,64.76112463533987
5189,87.75967950311639,69.7313129734364
5190,87.91532702396047,67.66805288935977
5191,89.08233651222787,65.63329872494963
5192,79.40048526684558,58.53533336357603
5193,83.73975622853784,60.93390305500444
5194,83.5242889962297,61.655621631042905
5195,84.44952909219177,68.08804306215458
5196,88.90529067858319,58.11871571015256
5197,87.83970241345659,64.32982796754756
5198,81.00516211409784,65.26649199141316
5199,84.4232125411826,60.36441245677852
5200,79.69536106048885,67.68744747458422
5201,86.95975520302689,64.82091217610666
5202,89.58191837393095,60.52002674630459
5203,82.17870233014706,58.48396646022548
5204,83.7979747047032,60.19352978460773
5205,89.07041917019829,70.70663377472457
5206,88.92019928014336,61.73040178290013
5207,88.82602745124349,62.62858517685155
5208,85.6468137022636,68.73221916709294
5209,89.7483540918367,71.1827916990187
5210,77.21872129246428,64.18210102797737
5211,77.19751758534832,64.90486040543348
5212,83.29834206578549,70.02368209141908
5213,83.27334580198168,65.36146410361853
5214,79.96752282697398,54.888596688159865
5215,86.70759753065605,62.15319023757541
5216,87.13266595231688,57.78157207194308
5217,87.06310288824984,59.71977086075872
5218,89.50004625722947,59.20018585163247
5219,87.16073989102418,57.42131143242023
5220,89.08157978770743,53.7963597469161
5221,89.16890493981685,60.97493378290668
5222,89.42464599288783,54.07073457302308
5223,87.4719265622086,79.15140095869589
5224,84.07035975587351,73.87135337658069
5225,88.34276312814457,79.84952058711528
5226,78.67620794529564,79.51506409000729
5227,89.15782720309534,61.792289354145225
5228,82.84138046992587,76.87814904358298
5229,85.190301549629,63.49493254373681
5230,83.02661275466006,69.22500295080772
5231,79.93390381466374,71.28371674530496
5232,88.99908310817133,63.658677825861616
5233,85.43600272411739,58.95504816036671
5234,79.24250978083894,71.43469887266743
5235,88.43045040203077,83.02934231652566
5236,79.5324386303389,78.53678465145364
5237,84.38399447477312,72.90109888465669
5238,82.49620231418083,66.45889693383256
5239,82.77531844229273,61.87417664325248
5240,80.54985889530086,62.40701973986688
5241,79.7019935445072,71.12201595217718
5242,72.6420738273478,61.626730771663546
5243,75.39164562674827,62.83460630927634
5244,70.07116433290892,57.59142827613592
5245,63.77720167765411,74.12748420051138
5246,66.4076075938544,62.90414234957283
5247,73.70965591247476,50.93155975864573
5248,76.52036780463924,57.64812728779903
5249,69.3340974363634,62.15246797443687
5250,80.43887555605137,55.41561975181199
5251,77.09768522289143,58.98156361684525
5252,72.55180039413216,59.85218138015108
5253,75.80776657423084,70.4977566118646
5254,80.85326232809204,57.26986839519596
5255,83.29219441715945,53.00888806193124
5256,89.5824546694296,55.30894503555173
5257,89.17180758230185,63.95655225494331
5258,82.17241900806292,60.57154444043076
5259,77.2009450916965,75.66531754064133
5260,77.55651873988747,70.74035106202172
5261,85.16039339316079,63.76611108833784
5262,79.06257614926524,64.38053004120977
5263,88.90884764292808,65.9052575236819
5264,83.15364389400304,51.6474243642074
5265,87.70915941449114,52.79613665223455
5266,89.17450386549888,46.44618378312229
5267,83.64703897299319,57.13574985447052
5268,82.90699378149151,63.38843796365005
5269,81.4751305556015,65.08765286931927
5270,87.59867216793286,57.22584267549592
5271,81.41515886031985,59.26748919462216
5272,87.16605294795448,46.47029152688007
5273,82.91435997571075,44.65815883011955
5274,79.8476294226133,40.91089448632317
5275,84.78531225286324,53.12385930614721
5276,68.99678771120058,51.65022882454586
5277,66.0276393533601,61.73041341563356
5278,65.21030527610152,54.90715552385573
5279,71.71617121972233,53.11116159876211
5280,60.67982360134114,54.77811204701509
5281,60.70459534211558,59.19241674428837
5282,60.695282795281805,40.02972782456553
5283,63.998880099514544,43.662142446194295
5284,70.56998659957637,37.59310642411446
5285,86.57182198305463,27.581358582137295
5286,85.04280072498574,42.94201705977737
5287,76.5435480296234,39.73956559768669
5288,63.94777184432219,54.49017052250863
5289,88.74840589214074,30.46181658491324
5290,87.59278670439205,42.41786880549849
5291,87.99259285771767,62.84944309192719
5292,87.12071723341309,56.99698148223914
5293,80.22231343074044,53.66002185809538
5294,77.5532848390731,44.49863497496965
5295,86.64567759301586,49.16959358552397
5296,86.10762762719871,56.64194502971582
5297,86.07421111848946,55.51579413291271
5298,83.6909432145988,51.0764922315969
5299,86.75921475472836,46.73349376032317
5300,76.61057352914466,60.142170682473605
5301,86.57797726524844,49.97370366486998
5302,63.03055826544927,51.09503174991373
5303,68.44436197046669,54.37977321809384
5304,74.79800261122591,59.5428353349848
5305,80.3480407136739,59.82434273354004
5306,76.46255906936382,61.05064363418
5307,84.20817244888079,69.38101572240441
5308,67.4014825392399,70.1034511869614
5309,75.87266959228408,52.602491832165335
5310,84.40300175615471,51.7631923245326
5311,88.4082675786466,53.79121740083602
5312,74.10433958847914,55.14723051576808
5313,88.66309706190695,60.76446812698747
5314,72.76862769652081,68.77710644199733
5315,72.3369613866165,77.48071090900373
5316,62.20224761816005,89.28817822032264
5317,75.03693984070512,84.17178259876455
5318,67.54534397259859,89.79935187071871
5319,67.6532611836824,86.93014514459415
5320,62.69719848077759,82.77055924187357
5321,72.20647939014779,67.63375920155099
5322,70.20737589048906,82.96403485825759
5323,64.75614466114489,79.42414268977471
5324,62.38548345729547,70.28474046109093
5325,69.47875170524456,81.12675163232757
5326,77.46459691541821,86.08096127401829
5327,70.15416601642546,87.81300888409984
5328,65.60864494927723,69.85667657146733
5329,74.46922066753422,85.11490542724904
5330,66.02573466881273,85.15031789117343
5331,83.5941410877054,88.34733282060967
5332,85.40814815809485,82.50457735460483
5333,71.09702183366929,86.53222217343955
5334,88.48599588611721,85.40490894787345
5335,82.7341496247109,75.9274606472849
5336,80.15339893846834,86.65423631290463
5337,74.30815108547672,82.84277116861368
5338,79.17412413042643,86.92703015916953
5339,69.14668918530762,75.21118347736162
5340,67.16615745918631,79.28975627641539
5341,55.62489664624162,73.4947134979687
5342,57.74298599657588,75.92246463818941
5343,56.40849403178999,62.20341628990478
5344,60.88515189378584,70.43537369533047
5345,60.973441684201845,67.61672276169405
5346,55.14708373882297,83.07426396909413
5347,51.60556924897886,75.79977806535516
5348,65.88285295502074,70.6367603006216
5349,66.87173003021957,69.908292741816
5350,62.862719211268086,66.23355130244057
5351,71.18022631392878,85.18588957587475
5352,66.39304772560959,75.2865472303209
5353,66.78419740908602,73.12789328857029
5354,66.05846602488239,75.12013148175184
5355,69.15154664178807,68.4725650188352
5356,54.36113276224872,85.99515472231482
5357,47.14843642795804,78.84281946697352
5358,59.63259364827909,77.88616302352752
5359,57.20270767126026,71.31107332051894
5360,66.45062340949099,75.72839796969745
5361,62.32133468675552,67.17845517633958
5362,82.93846436371079,68.6803640215906
5363,70.97987602830375,63.51241320942468
5364,78.33906762087648,67.70890076120766
5365,55.73132805517029,64.1106236091779
5366,61.02882166278493,53.23767728792882
5367,60.89734527754351,70.15859905615923
5368,55.57822584107006,53.04472249683809
5369,46.30220690774513,72.81635416730472
5370,38.032234360602,70.08505279444427
5371,51.71990963713459,74.08082746538676
5372,49.75715558473914,68.51102298322816
5373,55.93007212970508,73.50049432097265
5374,68.16263201870083,87.94514022084674
5375,68.90502140842584,79.07205195802753
5376,66.51821986722105,81.89229425259855
5377,64.21070939914111,80.24355894566662
5378,57.09978486081917,80.66400710633236
5379,49.78501894940608,85.66674097229401
5380,56.59977482574601,81.15293857984236
5381,45.72660968350177,85.23333344679412
5382,53.79968997053865,77.10949757428392
5383,45.78611212934806,89.26851441352406
5384,50.76824932548668,84.63362690959303
5385,35.078346062025695,86.29116239320246
5386,48.535444050536846,79.53920630280848
5387,46.8343506023236,72.13062919106748
5388,51.35193641303107,76.67550577489402
5389,50.85204696644794,85.70606833312559
5390,53.27919003690676,85.69393578217051
5391,58.61126518708228,77.03583327540335
5392,57.55191781525084,86.6202958662772
5393,59.30251590740497,87.00940655513861
5394,57.00694161324143,89.34983058478214
5395,59.42088925129677,82.0369159463446
5396,54.39952120702928,88.72099101536737
5397,51.96672599712659,87.94616220442757
5398,46.05219922325848,80.12285752616516
5399,39.05987728579038,86.02427196696044
5400,50.98019214663394,83.46453475316274
5401,52.60331221349188,79.3839767397511
5402,46.6137900826503,79.4373066791627
5403,55.21986243663547,87.47925818342522
5404,54.10458191973372,82.4238361558373
5405,56.7031083859971,84.86341701603232
5406,53.18207971359461,87.98774303664071
5407,64.64399640367657,86.77450512710439
5408,67.31064524088968,88.5915373905936
5409,64.34361119832903,80.70172669810567
5410,66.85917225085926,74.38192820211832
5411,64.64053193875283,78.46072988607686
5412,57.78750722714805,87.18471879435378
5413,56.61251828443156,66.87918472969793
5414,56.0751899356021,65.78219648369674
5415,58.94785709868293,63.9895331107401
5416,52.10397227821828,82.10313866234999
5417,41.85351967244741,67.81972665582693
5418,42.98475799169038,78.33581316465337
5419,52.21219022181213,70.9092349834554
5420,47.38842687198444,76.82865901270883
5421,48.85190325325362,85.12126820628558
5422,58.082418800510325,84.90162456859312
5423,55.31155517953548,87.56781340546208
5424,57.19075142881752,82.33106752757858
5425,50.75598320008957,87.23265016831911
5426,60.26572614843133,80.72175587192373
5427,50.736596495227786,80.89619395768274
5428,50.052181096256014,85.65240897769065
5429,59.125491652579576,82.49936661507627
5430,54.96478853299468,82.5392692516539
5431,63.54938692256891,75.644189554661
5432,51.9827129829772,82.00490284363016
5433,51.7703941861217,85.9832161946477
5434,50.04575275430967,86.00202471012018
5435,53.18432240446078,88.67531311246208
5436,55.4876022795703,89.10661358245869
5437,49.44665230013696,78.1474390995929
5438,54.45459810830599,70.63859193406867
5439,47.15623423199747,86.0300060294622
5440,63.09760848520786,76.88598629314983
5441,52.24178188881261,69.0597534475714
5442,40.9417235601182,59.874192363798926
5443,47.13687876307615,71.41572850031214
5444,64.47641188896121,70.161699578631
5445,55.77764990853351,72.63896774250735
5446,63.03217314949284,69.3971974145872
5447,60.75130846023031,72.11308205494328
5448,66.55802951722767,76.0587930452099
5449,60.13336237758256,69.02166511526794
5450,67.60103734585743,66.83814401693448
5451,69.58111632360772,63.32781974673689
5452,70.89434944062624,56.93568211758459
5453,66.13375048952715,70.56385469486811
5454,63.99986517791097,75.04415475280766
5455,60.44373400393283,75.39980438543869
5456,66.50649969846602,64.33712548386687
5457,67.06750966573266,66.00172526742513
5458,68.5388216912265,62.9635366889005
5459,66.25093604420195,65.65888525273202
5460,61.82332880356438,76.15915490307215
5461,57.010121731620686,61.85596142763606
5462,53.99526972749708,69.97997144223471
5463,67.88444833069363,57.37469222292637
5464,42.784757813327126,79.71104595822325
5465,42.517566133290416,77.74627775846658
5466,39.38716007546864,78.19986806280757
5467,45.06228616087691,86.17553534159688
5468,39.28173502950616,73.17468577359105
5469,43.50488248645561,71.29166548050999
5470,46.29428106481874,83.31615815035104
5471,51.85930000860816,82.75175354309503
5472,56.90832537415055,82.54962427680756
5473,48.46888387656224,76.90396017852227
5474,46.89960077754883,72.84090865100225
5475,50.879444279715365,78.69580703810486
5476,51.4218533857565,81.08944500825322
5477,46.935408772496125,64.6564751693954
5478,44.6854000019743,77.52915831830526
5479,47.41796521504802,77.56603806991359
5480,44.155545319143705,79.20638150733609
5481,46.98018442977388,79.57558451403584
5482,55.68493217969008,74.0635461545786
5483,55.44673528349415,74.47398002857989
5484,50.1611260756051,69.73634227238375
5485,61.87692979509925,74.09848191799239
5486,62.13892038547908,64.34362315603595
5487,56.38282183463641,67.00016895654443
5488,59.18738237910864,61.14095690213152
5489,63.27344916673321,54.9498089760872
5490,54.10015036571907,74.0182262484108
5491,59.2966117204129,66.07264251893939
5492,59.15133347883358,64.93420897169062
5493,52.70796681777114,71.21676774983625
5494,56.82561784400132,78.53184692483177
5495,55.51702402560736,76.21543594232517
5496,63.46947769760956,65.45578027100497
5497,56.28209878767143,70.38243319637287
5498,53.73799585284237,72.88432097954042
5499,60.10238868980037,73.47089026623435
5500,58.01387955247563,70.40026624214892
5501,58.8985615694995,79.58322458731199
5502,65.75174854150676,71.1821007790679
5503,68.63247208412216,77.78559734788361
5504,67.21051382005007,77.63193907751268
5505,70.38934395972547,65.90280711527602
5506,83.53601421652363,72.72514931614852
5507,81.1561062016843,68.40984020305446
5508,76.28145753950484,66.80535031911388
5509,64.70586004894719,75.65327196873415
5510,62.65169755135858,85.83434634517754
5511,62.09199748797144,83.45523899012234
5512,43.59340575263712,82.56752585572706
5513,41.72288509341003,80.7497984274102
5514,58.04191207129111,76.42097541792188
